          5.10          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          5.10          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          5.10          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          5.10          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          5.10          4.90          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          4.80          5.10          4.90          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          4.80          4.80          5.10          4.90          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          4.80          4.80          4.80          5.10          4.80          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          4.80          4.80          4.80          4.80          5.10          5.30          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
          4.80          4.80          4.80          4.80          4.80          4.80          4.80          4.80          4.80          5.10          5.30          4.90          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00          5.00
