    -26.329148     44.064815     90.738837
     86.946662     27.386315     47.299805
     32.783330    113.299046   -106.563803
    -94.640873     24.933682     23.315556
   -104.611159     28.053325     55.819269
    -45.396289    134.046218   -178.948945
     54.008971     35.945190     77.541002
    -55.005575    149.370286   -110.409721
   -150.311044     41.768828     -2.946627
     55.603347    149.796299    -68.950308
     68.206328     28.606324     60.741364
    -86.893637     27.190852    -45.586703
    -72.114747    151.064415   -120.628471
     93.348995    152.533917   -132.494813
   -117.033116     30.456963    -24.009322
    -84.931516    152.549268   -131.225975
    126.905317    148.209915    161.446244
    146.349189    138.490715    176.414463
    123.715645    148.572410    159.883878
    -93.502830    152.606070   -137.536079
    -61.000412    149.385698    156.977158
    -55.135167    148.882527   -110.052156
     40.777896     38.831263     -7.065160
    113.169486    148.901324    156.213126
    -31.453284    124.080479   -171.157547
     88.357983    152.650445   -136.199499
     98.786735    152.292287   -128.231952
    116.433873    150.615524    154.129902
    -51.325993    147.902470    162.485042
    122.729522    149.545605    158.355612
     33.747589     38.320432     82.953913
    -30.339216     54.563458     82.128416
     77.714261     27.711226    -36.034571
    -60.745626    150.098983   -113.897346
    -53.378032    146.821907    163.298540
    100.877566    152.096714    143.551091
    105.775759    150.814821   -120.751624
   -108.066734     28.283411     58.152632
    -71.812396    151.972449   -122.198395
   -108.171496    174.486890    158.985365
    101.686074    169.382117   -170.547351
    -55.180681    148.901940    159.918619
     83.358259     27.577531     50.216618
   -106.533337     28.176497     57.157518
    -17.310602    155.183216    -98.505684
    -97.762408     27.512294     50.639236
   -114.668364     29.272541     63.050706
   -143.316622     65.376295     15.418908
     91.383882     27.378317     44.289504
    112.483759    150.535734   -117.636786
     98.371242     27.109311    -49.192146
    -53.480938    148.651870   -109.082258
   -162.648443    135.446470    -89.823256
    117.230916    149.988073   -114.692379
   -111.285328     28.909518     60.863213
    -48.147818    147.184755    164.393134
    113.207393    150.642415   -117.472528
    112.215167    139.563359    -95.035766
    -18.162387    145.483460    -94.014343
     73.635954     24.670444     46.212938
   -114.190015     36.336741    -10.911902
    112.394499    152.156254   -120.209815
    104.762246    151.919067   -124.117894
   -118.050138     29.824068     65.410658
   -116.028135     29.140434     63.633596
     72.747317    153.385285    125.406210
    110.728626    151.425589   -119.892746
    -71.756683    152.381381   -122.913609
     31.750277     50.283877      4.689935
    -47.320522    146.153863    165.668456
    -99.406040     27.642197     51.932639
     46.768187     28.007216     70.472349
     23.347915     39.401466     86.542572
    -10.052542    135.378091    -90.069317
     72.770662     28.098823     57.410804
    -92.445322     27.409884     46.822090
    -99.220937     27.632089     51.874393
    -60.709423    150.013836    156.207781
    -82.503350    152.495104   -129.516077
   -115.126683     29.095705     63.116959
     64.289894     28.958740     63.262724
    109.906003    151.491330    149.560460
   -105.241910     28.031673    -33.782584
    -87.728863    152.656233    136.726421
     89.533868     27.386103     45.373908
   -119.981084     30.086664     66.613795
   -109.079549     28.549769    -30.816590
    141.961903    143.971032    -99.720504
   -109.315143    153.130587    123.688549
   -145.195387     21.995440     69.062869
    -31.052557    137.952510    -92.825045
     38.660997     36.504777     -9.671381
    -65.425951    151.227567   -117.584778
   -141.566268     67.448055     17.100460
     48.828832     33.749702    -14.801517
     63.826163     29.777124     64.515815
    -94.175462     27.400822     48.103254
     68.448346     28.823453     60.865623
     54.897715     33.206545    -17.026007
    -68.149355    151.228934   -119.048130
    -84.728021    152.570231    138.955781
     77.862281     27.841543    -35.925780
     81.185205     28.091130     53.104730
    -29.737485    142.673423    -96.388443
    113.011565    151.115032   -118.283656
    129.830784    147.582451    163.235038
   -148.036976     51.849646      5.937511
    125.743517    150.266849   -110.975167
   -120.299303     30.480560    -22.716636
    -57.448860    149.879305   -112.053114
    128.290126    146.676512    164.062316
   -119.788876     30.424055     66.990117
   -105.543898     28.513027    -32.572806
   -117.444048     29.659784     64.927548
     40.425796     35.379410     79.067262
     87.800796     27.324637     38.261526
    -94.449259     27.358531     47.389419
     75.850685     27.780485     55.060274
     81.141382     27.558986     51.370442
    133.305390    139.173327    175.158128
    -41.277273    109.813691   -160.399995
     81.198299     27.620827     51.519895
    107.882988     27.590334    -57.032696
    -31.617086    119.918394   -168.789442
   -110.674242     28.794325     60.338154
    102.890479    152.115058   -125.463480
   -103.307103     28.361049     55.804716
     85.528834      9.260854      3.963566
   -142.648243     35.784359     80.387051
   -101.425784     27.740925    -36.504983
    148.140481    135.783722    179.247073
    -83.945986    152.527489    139.559435
    -90.984942     27.282179    -43.913945
     84.750233     27.578814     49.325562
     89.505167     36.151244      0.465905
    167.021685     43.763694     90.314270
    147.267228    129.664454   -175.219307
    -98.947993     27.784153     51.989004
   -126.874056    148.969059    -70.820356
    -57.393280    149.541419   -111.714755
    122.442311    149.953156   -112.286721
    106.416689    151.825711    147.114585
    -68.302769     34.056390     16.709205
    103.540470    152.227183   -125.561695
    -57.821451    147.643181    160.914812
   -141.996877    146.115772    -79.046307
    -74.398522    152.067622   -123.751259
    134.444288    146.056651   -103.778973
     69.058145     28.211001     59.687183
   -105.216533     28.143518     56.385680
    140.094952    127.961930   -173.424151
    -82.571232    152.409228   -129.376356
     85.177971    152.605167   -138.487556
    -65.751600    151.405360   -117.971329
    -80.989979     27.434932    -51.423353
    -35.624313    131.322345   -176.500087
    120.122132    149.844884   -113.215422
     97.926223    152.439520   -129.136991
     80.828879    152.642972    128.749232
    124.696247    148.915995    159.849032
     32.092348     47.175993      2.046965
    136.558386    140.959312    172.990005
     32.901895     60.914429     11.971399
     55.091794     31.235866    -19.925677
    -73.433775    151.710221   -122.641267
   -114.828759     29.621224    -26.253486
     37.435994     62.306211     13.952261
   -108.899642     28.381726    -31.128477
    171.623305    136.980497    -90.292733
   -100.318110    152.508381    127.688772
    107.034294    152.394619   -124.583042
    152.606768    135.925746    179.228288
    -33.068034    118.132435   -167.492939
    -89.620118     27.341765    -45.176090
     79.760069     27.692420    -37.322173
     73.447490     31.755605     68.326413
    -81.357520    152.825319   -131.147579
    100.902902    152.198290   -126.733095
    -34.242866     32.709872    100.336385
     99.860524     27.572560     37.860364
    -33.843843    137.310777    177.654279
   -111.325067     28.851644     60.752073
   -102.833292     27.862562     54.490291
    144.361218    115.473594   -165.347879
    141.649244    124.123782   -170.330944
    111.329455    151.421277   -119.598848
    148.319568    130.504607   -175.949276
    -36.625764    142.229150    -98.051787
   -163.608876    140.941634    -87.986217
   -119.778973     31.207068     68.188124
   -116.351760     29.307137     63.977022
     86.897694     27.415838     47.384039
   -106.855853     27.852571     56.605095
     87.081474    152.634869   -137.076152
   -109.418089     28.413357     59.157905
    143.960855    125.513833   -171.696688
    -29.524675     49.064790     86.361356
    148.506189     41.576158     93.315771
    151.341939    141.317911    -95.421583
     57.655321     31.270652    -20.800527
   -119.616792     29.888273     66.276938
     87.386254    149.918267   -168.547163
     71.112608     28.584340    -30.867344
    124.772103    148.992512    159.821017
   -105.943280     43.377284      0.059829
     89.138023    152.619393   -135.581051
    145.749173    117.224967   -166.683429
     33.099780     58.085568     10.394382
   -101.777301     27.722014     53.593864
    120.546708    150.945208   -114.529950
    -69.162802    145.859532    164.629055
     92.080773    152.582752   -133.419477
    -54.204689    135.088277   -179.857880
     60.050282     30.160900     66.696027
    148.738735     40.194752     94.653010
    120.294380    149.573063   -112.823508
     58.888886     41.045243     -3.739288
   -146.918260     56.833622      9.579478
    -67.126673    150.902179    151.954198
   -106.132180     28.171914     56.913344
   -131.985580     33.119824    -15.340283
    146.923835    128.697938   -174.410539
    -76.394950    152.086154   -124.982151
   -128.143594     33.324776    -16.109354
    -91.284188    152.621581   -135.830817
     63.942653     29.546651     64.106074
    -63.500293    148.551596    157.874477
    -50.019207    146.303812    164.851476
     79.641806     27.773890     52.777162
     31.478473     56.894591      9.369822
    -84.344647    152.532769   -131.070210
   -151.211662    134.699269    -90.269751
     93.948518    152.564930   -132.085622
    125.166002     29.805236    111.094112
   -146.768935     38.585257     -6.692410
    127.022451    146.427957    164.009035
     62.987511     29.886725    -24.942311
    -47.592000    136.773542    178.228806
   -123.132945     30.809271    -21.135492
     88.337059     29.249906      5.820255
   -130.778421     32.834549     73.942260
    -55.155481    149.124727   -110.259053
   -128.697512     33.959847     74.913654
   -117.603505     27.328535     61.757799
     83.514156    152.603624    130.400660
   -110.257249     28.646909     59.893815
     44.423235     34.028630    -13.267295
    -74.869776    151.819435    146.466743
    -28.163115    138.748371    -93.193086
   -121.827366     30.549375    -21.997968
    -85.747362     27.380790     42.050380
   -146.966946     37.482619     82.668172
     35.799087     63.600378     14.205946
    -69.244181    150.491892   -118.276475
     28.075778     43.501519     88.715622
   -157.003665     41.955541     88.101100
    -97.425053     27.538618     50.530252
    176.233545    147.678291    -90.850643
    127.038129    145.197433   -104.161178
   -103.178823     27.831017     54.574622
   -125.070460     37.278440     -9.640957
    -76.536579    152.026853    145.111564
    -75.644904    141.190760   -176.682048
     -7.539158    140.723338    -90.737506
     64.529026     27.851311     61.597598
     72.019344    152.386750    122.784955
     85.181279     27.809655     44.876253
   -116.643415     29.647957     64.496924
    -23.428077    171.557913   -112.693754
   -154.745677     14.488020     69.682133
     65.002901     30.474003    -24.682711
   -103.080926     27.827321    -35.385084
     90.486567    152.580759   -134.949332
   -144.946865     63.201997     13.774549
    -75.554013    151.790725   -123.909104
    118.282108     23.537940    -55.396355
    121.133890    149.553263   -112.442441
    102.107831    152.293490   -126.172209
    -65.699852    150.745909   -117.126885
    135.729449    146.489827   -103.548035
   -107.165325     28.296209    -32.270805
     37.108474    139.812549    -84.807048
    -60.015526    149.860624    156.705929
   -110.795658     28.503137     59.971264
    123.534274    149.039781   -110.815141
     -6.915562    136.503003    -90.179722
     30.142573     56.128138      8.716240
     54.606007     31.260185    -19.674931
   -148.317703    119.402714   -101.631288
    107.582862    151.285986    149.003664
    -92.361558     27.363849    -43.123001
   -143.333562     53.193836      7.402333
     86.535212     27.405964     47.628360
   -152.497703    138.004643    -87.534853
     70.450396     28.524503     59.318732
     97.083525    152.635698   -133.014894
   -122.017074     30.540264     68.082671
   -137.129002     43.916464     -0.969519
    -83.227341    152.472808   -129.958044
     77.648229     27.799488     54.086591
    -73.585601    151.851945    147.086632
    177.465550    136.952063    -90.082404
     81.842524     27.525671     50.998170
    -82.732296    152.472696    140.559316
    -97.702065     27.619475    -38.916476
     98.356275     27.253524    -50.341349
    -86.721023    152.562689   -132.582746
    105.294180    150.496268    150.620512
     94.988163     40.598228      4.538718
     74.349918     27.981063     56.340415
    -75.215994    152.183365   -124.458267
    -74.151514    147.266436    165.880139
    -40.369930    140.318960    174.000660
    155.983092     38.252919     94.303540
     42.775714     35.045155    -11.998379
     77.037292     27.921866     54.638074
    -44.857682    156.860660   -114.953282
     78.556014     27.675540     53.267164
   -146.835919    142.967206    -82.415819
     73.950182     27.266618     55.037275
     54.370615     53.976605      9.260081
    135.764643     33.599611    103.464219
    108.750996    151.616266   -121.262244
    129.918665    147.781359   -106.885876
     52.907526     31.755105     71.504126
     86.768494     27.371468     47.386687
      7.172103     43.867450     89.859118
    -54.239766    147.960365   -108.601966
    125.177525    148.552758   -109.601008
   -104.332926     27.933398     55.520631
    117.977268    147.583836   -110.090041
    -92.796034     27.384067     47.091346
     22.117375     13.832712     70.582797
     69.966464     30.170584     62.960493
   -110.030022     32.762317    -17.407427
   -102.130842     27.514462     53.217733
    100.745870    152.322221   -127.141160
     91.920288    152.358951   -137.745542
     84.740806     27.458563     48.985463
   -138.180341     45.115384      0.190311
   -110.517245     29.079584     60.819398
   -168.227443     39.079958     88.733792
     32.682284    142.960780    -82.572163
    -61.891155    150.327029   -114.703366
    -34.238533    119.207045   -167.766551
     81.895514     26.202748     39.101308
     97.324110    152.430862    140.648042
    105.994989    152.014928   -123.537820
     43.258856     34.398834    -12.579414
     56.681093     30.823275     68.967253
    136.525972    144.774142   -101.882286
    -31.545277    120.857014   -169.283134
    -38.372230    113.920420   -163.682470
   -135.672435     12.713222     47.079597
     34.674992     61.733646     12.901904
    124.100434    151.549198   -113.268723
    -53.552528    149.075377   -109.484550
   -138.193496     39.358215     -6.490043
   -102.014281     38.117955      2.157434
    105.649934    151.848125    146.702093
   -137.688220     40.928741     -4.566261
    -66.107109    151.004948   -117.663395
   -101.343127     28.040310     54.092872
     79.452297     27.672344     52.790733
    -79.622957     27.466706    -52.165905
    -81.786336    152.489883    141.105629
     90.392457    152.716033    135.411085
    -48.428026    147.075831    164.350037
     86.385476    152.665595    132.557549
    -98.145664    152.568615   -140.581959
   -125.774551     49.845980      5.306613
   -149.439569     38.998096     84.345643
     29.830249    117.408158   -103.299941
    -48.242135    141.448486    172.033704
    107.607105    151.890501   -122.298892
    -89.107459     27.349457     44.369561
     35.614473     64.320500     14.527886
     71.072036     28.504754     58.973553
    -42.235237    110.011941   -160.253094
   -139.041778     55.654909      9.595851
     39.369311     33.711322     78.425557
    131.280956    146.757136    164.561459
    -37.078345    113.902548   -164.067499
    -44.418969    148.010822   -104.721853
    -82.205497    152.456435   -129.185811
     94.797346     27.244759    -47.346352
    -96.898398     27.501087     50.096620
    -71.166817    152.971149   -125.199106
     67.386451     28.859498     61.492861
     26.535806    139.063247    -86.839904
    103.732498    152.033046   -124.800473
   -152.665006     38.958393     85.167150
    -85.731888    152.647819    138.354549
    133.279747    144.579073    167.865556
     78.793738     27.782541     53.082061
     24.655202     42.504332     88.242528
    -68.348643    151.004538   -118.841271
    -22.316589    142.911971    -94.324761
   -136.297572     33.715304     76.808723
    -69.515507    151.492027   -120.126912
    114.623421    150.352428   -116.388780
    -80.151966    152.385107   -127.780315
    -88.304841     27.303280    -45.986750
    101.944730    152.287729   -126.288398
     95.330976     27.404609     41.121673
    103.779634    152.009197    145.503187
   -127.310952     38.611790     -7.869410
    -97.623465    152.881644    130.441422
   -137.534329     22.335400     64.523499
    -95.023031    152.607247   -138.669944
    141.155568    146.460379   -101.495639
    -59.370896    149.369064   -112.397434
     26.487573     43.642346     88.920351
   -120.528116     30.155384     66.992189
    -32.710601    119.997708   -168.569744
   -111.481853     28.935171    -28.953766
